TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-23,2024-07-23,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7730.05,7814.00,7067.80,7502.95,7517.95,7709.30,,7503.05,,,10479,78262249.00,2739,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,850.00,850.75,811.30,832.35,832.35,844.95,,834.20,,,6534,5445238.00,749,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1540.00,1574.40,1404.55,1547.80,1547.80,1531.55,,1546.20,,,189584,290099710.00,14712,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,70.40,71.99,63.01,68.47,68.47,69.33,,68.47,,,638927,43523515.00,2345,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,107.65,109.85,102.00,106.70,106.70,107.60,,106.70,,,256442,27198864.00,2052,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.15,10.15,9.57,9.79,9.79,9.90,,9.72,,,8891,87872.00,18,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.72,7.99,7.64,7.76,7.84,7.72,,7.76,,,16206,126008.00,173,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.08,10.39,9.85,10.05,10.05,10.29,,10.05,,,8424,84978.00,57,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,209.70,230.00,195.55,226.25,226.25,209.70,,226.26,,,390256,84883519.00,6261,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,184.25,187.40,182.35,187.40,187.40,178.50,,188.38,,,2196,410924.00,32,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7266.95,7310.60,6860.90,7282.10,7290.00,7267.90,,7280.25,,,4561,32686199.00,1171,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,31.00,31.77,30.55,30.55,30.55,31.15,,30.55,,,21594,677443.00,57,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1010.00,1010.00,960.45,967.45,967.45,997.50,,968.55,,,8819,8617748.00,1007,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,40.05,40.67,37.09,39.12,39.15,39.97,,39.11,,,1705229,66794580.00,5707,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8299.85,8339.00,8009.05,8297.50,8319.20,8205.50,,8301.80,,,1119,9220521.00,511,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6930.00,6945.95,6632.65,6732.20,6732.20,6882.20,,6727.30,,,71979,486564220.00,12335,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,449.95,449.95,426.85,443.30,444.75,444.25,,444.00,,,53865,23792073.00,2337,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,693.05,693.05,650.00,677.50,675.85,684.75,,676.55,,,16957,11384861.00,1476,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2190.00,2215.00,2037.00,2196.95,2196.95,2188.50,,2189.30,,,27713,59462012.00,3053,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3127.70,3157.35,3049.05,3121.90,3146.90,3120.95,,3113.25,,,416,1291510.00,155,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5580.00,5728.20,5458.05,5669.55,5645.85,5657.10,,5666.95,,,2266,12792192.00,687,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1538.95,1565.80,1501.95,1562.75,1561.00,1539.45,,1561.35,,,30183,46710218.00,3056,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4744.00,4811.20,4280.50,4618.90,4618.90,4716.30,,4619.50,,,45194,208333308.00,6545,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,317.40,317.40,281.35,301.50,301.50,312.60,,301.45,,,8076350,2437677162.00,108290,F1,1,,,,,
2024-07-23,2024-07-23,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,140.95,145.00,132.00,143.90,144.90,140.05,,143.78,,,94135,13165335.00,3921,F1,1,,,,,
