TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-03-07,2024-03-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5714.95,5789.85,5672.60,5771.70,5771.70,5703.15,,5770.75,,,13160,75562837.00,1865,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,438.55,455.00,423.25,433.45,433.45,440.95,,433.70,,,57466,25441397.00,2081,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,846.05,884.95,843.75,868.00,870.00,846.95,,869.30,,,29787,25907544.00,1751,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,50.05,52.00,49.51,51.22,51.23,50.17,,51.22,,,84333,4332059.00,393,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,88.00,88.80,86.00,86.46,86.50,87.05,,86.46,,,118720,10283091.00,415,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.85,8.40,7.65,8.06,8.10,7.90,,8.06,,,69939,560280.00,314,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,16.50,16.65,16.00,16.65,16.65,15.86,,16.65,,,11225,184991.00,66,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,173.00,177.40,171.05,172.35,172.35,171.05,,172.05,,,75419,13101875.00,1689,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,127.95,127.95,122.00,123.40,123.40,124.95,,124.60,,,3184,388848.00,8,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6070.05,6185.00,6039.80,6106.80,6100.00,6031.40,,6105.55,,,1931,11836419.00,647,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,20.08,20.08,18.20,18.63,18.80,19.13,,18.63,,,23824,440110.00,148,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,995.00,1006.40,991.00,999.05,1001.15,988.65,,994.90,,,538,536008.00,115,F1,1,,,,,
2024-03-07,2024-03-07,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,32.68,33.52,32.50,33.16,33.16,32.37,,33.19,,,1854384,61516939.00,4180,F1,1,,,,,
