TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-27,2024-02-27,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5252.25,5472.90,5250.00,5452.40,5452.40,5297.15,,5450.60,,,33361,179863371.00,4775,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,421.70,429.00,414.55,416.55,416.55,427.05,,416.80,,,40605,17105964.00,1901,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,846.80,850.60,830.70,834.10,834.70,841.55,,834.35,,,11251,9458585.00,772,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,57.89,59.49,57.00,58.29,58.29,59.11,,58.29,,,107747,6264275.00,417,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,90.85,90.90,88.80,89.25,89.25,90.00,,89.25,,,117765,10565199.00,645,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,9.00,9.00,8.73,8.79,8.80,8.87,,8.79,,,39725,351685.00,265,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,17.50,18.35,17.00,17.02,17.00,17.50,,17.02,,,12820,221845.00,76,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,179.40,186.90,177.55,182.10,182.10,178.10,,182.00,,,159459,29159195.00,2414,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,136.95,136.95,135.00,136.15,135.00,133.15,,135.05,,,38,5178.00,6,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6286.00,6293.95,6210.85,6218.55,6246.00,6277.45,,6219.25,,,737,4598260.00,286,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,20.05,21.38,20.01,20.12,20.10,21.00,,20.12,,,19306,396496.00,132,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1024.90,1032.95,1001.35,1029.60,1028.80,1000.80,,1030.05,,,2055,2093829.00,295,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,36.59,36.66,35.09,35.28,35.28,36.49,,35.25,,,2356048,83982787.00,7302,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6029.00,6179.15,6028.95,6078.10,6078.10,6008.85,,6080.40,,,10268,62792884.00,1815,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6664.80,6664.80,6493.80,6555.15,6555.15,6641.10,,6556.25,,,34890,229513720.00,6059,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,378.60,383.80,376.05,382.95,382.95,375.30,,382.90,,,147276,56103776.00,3739,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,654.45,664.95,639.15,662.90,663.45,661.60,,661.95,,,76434,50281413.00,2691,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,1510.35,1510.35,1444.00,1474.80,1496.55,1489.50,,1480.05,,,5632,8282152.00,623,F1,1,,,,,
2024-02-27,2024-02-27,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,2712.05,2712.05,2650.00,2692.35,2670.00,2713.15,,2710.35,,,413,1108628.00,74,F1,1,,,,,
