TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-04,2024-07-04,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8669.00,8809.00,8584.05,8708.35,8700.00,8614.90,,8715.30,,,15882,138417930.00,3016,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,879.90,899.10,866.55,889.25,889.25,868.70,,890.65,,,50796,44929794.00,3268,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1703.00,1713.55,1685.30,1688.65,1688.65,1701.90,,1688.50,,,43064,73005660.00,2907,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,54.84,54.84,51.70,52.44,52.44,53.77,,52.44,,,305532,16288859.00,997,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,116.10,116.15,112.00,112.90,112.90,115.15,,112.90,,,236562,26958351.00,2030,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.05,9.74,9.05,9.72,9.73,9.29,,9.72,,,84996,819820.00,77,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.47,8.48,8.22,8.38,8.39,8.32,,8.38,,,27693,230432.00,221,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,11.18,11.18,10.36,10.87,10.99,10.90,,10.87,,,211602,2259255.00,204,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,218.80,220.00,213.95,214.55,214.55,218.65,,214.62,,,115226,24913325.00,1908,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,165.00,165.00,158.00,164.10,164.40,160.30,,162.54,,,463,73970.00,21,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6571.65,6783.75,6511.05,6738.15,6743.55,6594.00,,6744.45,,,2351,15751526.00,594,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,30.95,31.90,30.95,31.90,31.90,30.39,,31.90,,,119258,3776092.00,297,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1077.80,1107.65,1066.75,1099.05,1101.00,1070.25,,1101.60,,,6709,7329454.00,857,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,41.71,42.04,41.00,41.02,41.02,41.67,,41.02,,,885796,36749795.00,3348,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,9098.45,9098.45,8747.00,8765.85,8765.85,8925.00,,8760.30,,,2673,23589630.00,843,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7310.00,7325.00,7100.35,7108.60,7108.60,7251.80,,7107.10,,,87938,631936245.00,7800,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,430.50,434.95,426.70,427.65,427.65,428.80,,427.60,,,33720,14508311.00,1050,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,696.00,701.50,682.00,683.40,686.80,695.85,,683.45,,,16583,11388636.00,1352,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2352.00,2370.45,2315.00,2325.10,2325.10,2350.45,,2322.75,,,6718,15720017.00,1288,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3148.10,3180.75,3110.45,3123.40,3125.55,3135.95,,3127.55,,,470,1482545.00,137,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5305.00,5355.00,5205.50,5230.80,5355.00,5317.85,,5223.85,,,85566,453465596.00,1950,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1500.00,1513.15,1486.00,1508.30,1508.30,1492.55,,1509.65,,,10126,15178712.00,1364,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4608.95,4749.80,4565.60,4653.85,4647.75,4565.85,,4655.35,,,125944,589764906.00,12218,F1,1,,,,,
2024-07-04,2024-07-04,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,317.65,318.50,313.20,317.35,317.35,314.55,,317.35,,,3618688,1145555273.00,39575,F1,1,,,,,
