TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-06-12,2024-06-12,CM,BSE,STK,100850,INE053A01029,INDHOTEL#,A,,,,,INDIAN HOTELS CO.LTD.,585.10,585.10,585.10,584.25,585.10,581.80,,,,,10,5851.00,1,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8174.85,8321.00,8126.25,8280.60,8280.00,8099.75,,8281.00,,,13262,109717523.00,2787,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,763.85,775.95,759.20,766.45,764.65,772.60,,766.85,,,30658,23466941.00,2033,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1370.90,1392.00,1337.40,1342.80,1342.80,1364.70,,1342.50,,,124958,170287014.00,5671,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,45.40,47.00,44.70,46.20,46.20,44.95,,46.20,,,105479,4822026.00,447,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,121.90,125.55,120.05,120.85,120.85,120.40,,120.85,,,903394,110446384.00,5747,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.44,10.51,9.51,9.53,9.60,10.01,,9.57,,,194714,1937644.00,229,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.46,8.58,8.30,8.39,8.40,8.30,,8.39,,,54515,456649.00,255,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,11.10,11.36,10.74,11.24,11.24,11.05,,11.24,,,6745,75569.00,46,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,168.50,173.90,167.60,172.90,172.90,167.65,,172.98,,,166630,28475483.00,2528,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,140.05,146.75,140.05,140.70,140.70,146.85,,140.06,,,558,78364.00,14,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6100.00,6222.10,6045.70,6189.70,6186.00,6082.35,,6192.35,,,2599,15964901.00,898,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,23.13,23.29,22.35,23.02,23.08,23.13,,23.02,,,64218,1460697.00,191,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,994.00,1028.00,980.75,1016.40,1018.30,982.65,,1017.15,,,7907,7883181.00,1012,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,36.69,37.30,35.84,36.44,36.44,36.26,,36.46,,,3376770,123443033.00,10758,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,9178.95,9271.50,9008.00,9056.45,9033.00,9025.15,,9055.15,,,3882,35326728.00,1365,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7138.50,7275.05,7114.60,7219.80,7218.95,7135.00,,7217.75,,,22900,165541908.00,4080,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,409.65,421.40,408.00,419.85,419.85,405.30,,419.55,,,230413,95932774.00,5294,F1,1,,,,,
2024-06-12,2024-06-12,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,629.90,636.50,613.95,626.25,626.25,624.65,,621.55,,,17192,10800378.00,1280,F1,1,,,,,
