TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-03-14,2024-03-14,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5580.05,5660.00,5522.50,5639.30,5636.75,5591.75,,5625.65,,,5493,30770217.00,956,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,362.50,379.70,362.50,372.10,372.45,362.45,,370.95,,,61828,23054452.00,2234,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,780.05,814.35,771.55,798.55,798.55,783.15,,798.90,,,75741,60449671.00,4902,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,42.70,46.98,42.50,45.77,46.06,42.70,,45.77,,,182739,8285216.00,774,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,78.30,83.00,78.30,81.23,81.23,78.21,,81.23,,,138074,11288457.00,606,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.96,7.26,6.40,6.95,6.89,7.10,,6.95,,,61965,423042.00,426,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,14.53,15.39,14.27,14.50,14.50,15.02,,14.50,,,53430,769739.00,129,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,140.45,158.45,138.00,155.10,158.45,140.65,,155.25,,,178794,27089542.00,2684,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,116.30,116.30,110.60,115.00,115.00,116.40,,114.55,,,3329,370074.00,34,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5950.05,6081.25,5925.05,5967.10,5967.10,5999.30,,5963.65,,,2789,16697248.00,836,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,15.49,17.11,15.49,16.82,17.10,16.30,,16.82,,,56114,922327.00,332,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,939.10,977.00,920.05,959.45,949.80,920.65,,956.20,,,1154,1089716.00,198,F1,1,,,,,
2024-03-14,2024-03-14,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,27.36,30.31,26.95,29.95,29.95,27.84,,29.86,,,1202496,34989333.00,3300,F1,1,,,,,
