TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-16,2024-07-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8299.85,8299.85,8181.00,8234.10,8230.00,8249.35,,8232.30,,,1787,14704294.00,526,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,863.90,899.95,858.15,897.00,897.00,868.00,,897.45,,,36356,32303556.00,3257,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1604.85,1608.00,1560.00,1570.45,1573.70,1597.65,,1569.75,,,27550,43616915.00,3049,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,71.85,73.00,70.40,70.87,70.87,71.24,,70.87,,,418283,30011405.00,1551,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,112.00,115.20,112.00,112.70,112.80,111.35,,112.70,,,199042,22575515.00,1396,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.31,11.36,10.31,11.04,11.05,10.84,,10.96,,,106089,1170991.00,134,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.27,8.35,7.80,7.93,7.93,8.16,,7.93,,,52385,419043.00,305,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.00,10.20,9.51,9.96,9.96,10.01,,9.96,,,127699,1235689.00,161,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,217.45,231.35,215.70,221.75,221.75,214.45,,221.54,,,385186,86425903.00,4219,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,169.10,169.10,169.10,169.10,169.10,161.05,,170.33,,,170,28747.00,3,F1,1,,,,,
2024-07-16,2024-07-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7045.00,7098.00,6986.05,7020.45,7000.00,7052.10,,7015.70,,,2048,14414263.00,736,F1,1,,,,,
