TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-04-01,2024-04-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6400.65,6569.80,6400.65,6508.35,6508.35,6363.30,,6504.80,,,14574,94801667.00,2308,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,451.75,452.00,430.00,436.65,436.65,445.70,,435.50,,,117652,51633202.00,2852,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,767.60,797.95,767.60,794.55,793.80,760.60,,794.95,,,58532,46244813.00,4469,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,45.95,49.30,45.40,48.20,48.20,45.48,,48.20,,,129836,6227906.00,458,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,85.90,87.00,85.32,85.72,85.72,84.81,,85.72,,,88862,7644278.00,431,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.48,9.48,9.48,9.48,9.48,9.03,,9.55,,,9121,86467.00,15,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.38,8.38,7.60,7.86,7.86,7.31,,7.86,,,168964,1344511.00,416,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,11.98,11.98,10.84,11.98,11.98,11.41,,11.98,,,29127,339911.00,97,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,161.70,163.60,159.75,161.60,161.60,159.20,,161.65,,,76955,12459832.00,1623,F1,1,,,,,
2024-04-01,2024-04-01,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,137.05,137.15,137.05,137.15,137.15,134.50,,135.90,,,1565,214539.00,12,F1,1,,,,,
