TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-03-01,2024-03-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5499.00,5525.00,5454.70,5485.65,5485.65,5449.85,,5489.60,,,18732,102802625.00,2415,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,444.75,451.25,429.65,436.00,436.70,439.15,,436.35,,,21090,9247109.00,926,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,839.00,847.95,839.00,846.15,846.10,838.25,,846.30,,,13192,11124896.00,887,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,54.84,56.89,54.01,54.64,54.64,54.07,,54.64,,,87565,4836203.00,443,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,87.20,89.10,86.55,87.37,87.37,87.90,,87.37,,,132563,11613295.00,557,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.76,8.87,8.03,8.13,8.22,8.22,,8.13,,,44306,371340.00,360,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,16.70,17.97,16.45,17.38,17.40,17.30,,17.38,,,8366,140750.00,55,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,175.95,187.60,175.80,184.90,184.90,172.95,,185.15,,,141679,26081003.00,2829,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,133.00,134.70,130.00,131.40,134.70,132.90,,130.70,,,454,59912.00,18,F1,1,,,,,
2024-03-01,2024-03-01,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6230.30,6259.15,6123.10,6142.50,6160.00,6220.30,,6143.50,,,2218,13673911.00,661,F1,1,,,,,
