TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-04-15,2024-04-15,CM,BSE,STK,132977,INE917I01010,BAJAJ-AUTO#,A,,,,,BAJAJ AUTO LTD.,8970.00,8970.00,8970.00,8995.80,8970.00,9070.70,,,,,19,170430.00,1,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6748.95,6748.95,6546.05,6559.95,6559.95,6749.40,,6561.05,,,7649,50629734.00,1999,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,470.05,501.00,451.35,487.80,486.00,480.70,,487.50,,,296345,143177382.00,9053,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,868.00,888.30,850.05,870.00,870.60,890.75,,872.65,,,68456,59779817.00,2568,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,48.01,49.25,46.61,48.03,48.01,49.56,,48.03,,,97759,4688509.00,490,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,91.98,91.98,86.00,89.18,89.18,92.79,,89.18,,,119996,10674838.00,641,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.07,11.07,11.07,11.07,11.07,11.65,,11.10,,,60141,665760.00,7,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.76,8.99,7.34,7.77,7.82,7.79,,7.77,,,69382,544701.00,341,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,12.49,12.54,11.58,11.66,11.80,12.18,,11.66,,,64604,753835.00,150,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,163.05,168.40,158.35,166.20,166.75,166.15,,166.25,,,118045,19298580.00,2550,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,151.00,151.00,151.00,151.00,151.00,153.80,,149.20,,,100,15100.00,2,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6050.00,6076.95,5890.75,5905.70,5909.25,6155.40,,5904.90,,,3736,22336713.00,1195,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,18.50,18.97,18.00,18.40,18.40,18.94,,18.40,,,33695,620501.00,112,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,957.00,968.00,940.15,946.50,950.00,964.45,,943.25,,,10431,9929531.00,1385,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,31.88,31.88,30.39,30.92,30.92,32.54,,30.90,,,1217775,37936619.00,3556,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8604.00,8667.25,8350.10,8405.30,8405.30,8743.30,,8397.65,,,8620,73085874.00,2297,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7081.50,7198.00,7061.55,7075.00,7075.00,7226.00,,7076.25,,,15603,111167208.00,2402,F1,1,,,,,
2024-04-15,2024-04-15,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,371.10,376.80,365.65,367.45,367.80,377.80,,367.30,,,116881,43374321.00,4005,F1,1,,,,,
