TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-21,2024-02-21,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,4622.30,5019.00,4622.30,4989.30,4989.30,4522.10,,4984.80,,,148417,730114321.00,12794,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,466.75,469.85,442.20,452.05,452.05,464.95,,452.90,,,47801,21732974.00,1779,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,854.45,886.35,837.65,843.15,843.15,852.00,,842.55,,,37137,31839176.00,1868,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,60.25,62.44,58.50,59.17,59.17,61.36,,59.17,,,125867,7641721.00,504,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,87.75,88.45,85.55,85.85,85.85,87.65,,85.85,,,121416,10577395.00,822,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,9.18,9.18,8.78,8.86,8.98,8.96,,8.86,,,68163,612996.00,370,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,18.10,19.14,18.10,18.54,18.70,18.27,,18.54,,,3312,61605.00,35,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,181.10,183.90,176.50,177.70,177.70,179.65,,177.80,,,223464,40344963.00,3070,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,141.95,142.90,136.00,136.45,136.00,136.15,,136.15,,,10409,1458854.00,33,F1,1,,,,,
2024-02-21,2024-02-21,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6324.05,6387.95,6295.95,6313.90,6295.95,6336.45,,6310.80,,,570,3617919.00,260,F1,1,,,,,
