TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-01,2024-07-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8515.95,8640.00,8458.15,8581.70,8632.45,8492.60,,8587.00,,,12215,104372164.00,3126,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,876.05,884.50,848.75,856.30,856.30,871.90,,855.15,,,17897,15472796.00,1686,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1664.65,1730.00,1621.70,1713.35,1713.35,1662.60,,1714.85,,,173180,291231216.00,10469,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,47.27,49.00,46.65,48.03,48.03,47.80,,48.03,,,177874,8500692.00,527,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,116.40,116.50,113.00,114.50,114.75,114.80,,114.50,,,227311,26115979.00,1688,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.18,9.50,9.13,9.21,9.28,9.20,,9.14,,,20988,192820.00,53,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.40,8.57,8.20,8.26,8.26,8.30,,8.26,,,36687,306618.00,234,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,10.50,11.08,10.50,11.04,11.04,10.81,,11.04,,,10335,113258.00,90,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,213.55,217.00,209.30,214.50,214.45,211.05,,214.47,,,467505,99921535.00,7132,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,138.00,145.85,135.00,145.45,145.75,138.95,,143.20,,,7976,1123125.00,42,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6541.00,6623.45,6500.05,6590.25,6581.35,6477.05,,6589.10,,,2098,13800658.00,562,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,26.62,27.95,26.60,27.91,27.95,26.62,,27.91,,,109793,3012337.00,245,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1050.00,1085.00,1050.00,1059.30,1057.95,1057.90,,1058.90,,,4080,4347835.00,843,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,40.39,41.77,40.00,41.31,41.31,40.10,,41.29,,,1337001,54963130.00,4630,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8925.00,9070.00,8887.30,8907.25,8984.80,8976.80,,8914.80,,,2178,19556848.00,760,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7071.00,7300.00,7071.00,7274.80,7274.80,7115.75,,7276.55,,,76655,553646521.00,13929,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,434.40,438.10,432.10,434.15,434.15,429.80,,434.20,,,102518,44527929.00,3626,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,688.00,705.00,688.00,699.90,700.00,687.50,,699.95,,,6600,4601122.00,685,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2266.85,2327.70,2266.85,2301.40,2295.00,2313.15,,2303.10,,,8993,20707566.00,1913,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3200.00,3237.60,3140.80,3163.65,3172.55,3133.60,,3155.70,,,358,1138267.00,145,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5110.30,5145.00,4992.65,5109.80,5140.00,5084.35,,5112.10,,,2585,13116601.00,818,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1521.30,1526.35,1489.00,1495.40,1495.40,1513.25,,1496.10,,,27231,40978696.00,2757,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4466.40,4564.70,4430.00,4534.00,4510.00,4437.95,,4532.55,,,8926,40132948.00,1830,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,312.30,312.95,305.95,307.90,307.90,306.20,,307.65,,,2993908,922749192.00,36950,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,129.55,132.15,126.00,128.60,128.60,129.82,,128.51,,,158051,20467003.00,3494,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,15.89,16.14,15.41,15.94,16.13,15.38,,15.94,,,106028,1695875.00,298,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,16.00,16.25,15.56,16.12,16.12,15.52,,16.12,,,7735,124003.00,18,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,247.90,251.00,240.95,247.50,248.50,241.40,,247.58,,,19040,4689515.00,1336,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1666.00,1670.00,1608.25,1624.85,1670.00,1633.60,,1622.95,,,9861,16205905.00,2050,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,15674.00,15741.00,15320.00,15691.20,15691.20,15490.70,,15691.20,,,115,1790295.00,36,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,405.00,405.00,370.00,395.55,395.55,398.15,,395.55,,,14278,5618331.00,165,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,125.00,141.90,125.00,139.50,139.50,128.26,,139.68,,,89511,12193337.00,2245,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,394.90,401.00,380.00,399.70,399.70,384.00,,399.00,,,2641,1047357.00,258,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,20.10,21.20,20.05,20.84,20.84,20.36,,20.80,,,56163,1162984.00,495,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,161.95,163.80,159.65,161.35,161.20,162.50,,161.44,,,216026,34875449.00,2296,F1,1,,,,,
2024-07-01,2024-07-01,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,507.30,526.15,501.95,522.95,522.95,507.10,,523.15,,,319495,165929483.00,9682,F1,1,,,,,
