TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-19,2024-07-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7895.65,7907.05,7602.30,7619.00,7619.00,7895.65,,7620.45,,,14610,112487290.00,3962,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,884.00,884.00,831.00,854.05,854.20,884.80,,854.40,,,19335,16422473.00,1482,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1575.00,1596.35,1520.00,1539.85,1539.85,1565.95,,1540.80,,,40036,62372045.00,3960,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,67.21,68.30,61.15,62.72,62.72,68.10,,62.72,,,484191,31013558.00,2617,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,110.60,110.60,103.40,104.70,104.90,110.60,,104.70,,,296521,31512851.00,3043,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.93,11.30,10.42,10.42,10.42,10.96,,10.43,,,34786,374005.00,70,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.00,8.10,7.85,7.99,7.91,7.93,,7.99,,,13685,109050.00,204,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.09,10.09,9.72,9.88,10.01,9.90,,9.88,,,7668,76233.00,69,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,214.50,215.30,205.00,205.75,205.75,214.45,,205.76,,,119695,24910145.00,2065,F1,1,,,,,
2024-07-19,2024-07-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,185.00,185.00,170.00,170.00,170.00,177.55,,170.55,,,3566,623218.00,67,F1,1,,,,,
