TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-09,2024-07-09,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8560.05,8715.90,8554.75,8572.45,8591.65,8558.85,,8590.40,,,3824,32943771.00,903,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,927.00,969.95,927.00,932.60,932.60,925.90,,936.75,,,22814,21449476.00,1515,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1699.35,1700.95,1652.00,1670.70,1670.70,1683.25,,1670.00,,,52005,87005681.00,5027,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,55.50,62.00,54.37,61.22,61.22,54.37,,61.22,,,1184890,70115624.00,3952,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,116.30,117.50,115.05,115.55,115.55,115.35,,115.55,,,198554,23040591.00,1348,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.24,11.24,10.80,10.90,11.17,10.71,,10.97,,,111789,1244119.00,348,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.38,8.38,8.03,8.17,8.19,8.25,,8.17,,,31014,253436.00,196,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.94,10.94,10.17,10.24,10.17,10.70,,10.24,,,121753,1287595.00,180,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,210.75,228.35,210.75,223.05,223.05,210.75,,223.03,,,679228,150108654.00,10013,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,155.90,155.90,155.90,155.90,155.90,152.75,,155.85,,,10,1559.00,1,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6825.45,6835.90,6740.25,6788.90,6790.00,6825.45,,6790.55,,,3946,26784843.00,1157,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,34.83,34.83,34.79,34.79,34.79,34.15,,34.79,,,94160,3279494.00,120,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1090.00,1105.95,1086.45,1094.50,1095.00,1097.80,,1094.45,,,2567,2808541.00,517,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,40.88,44.29,40.16,42.34,42.34,40.66,,42.33,,,4075197,174075558.00,12299,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8360.05,8610.00,8360.05,8485.65,8448.00,8358.20,,8483.20,,,3437,29129392.00,1067,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7100.05,7139.00,7045.00,7065.80,7065.80,7096.75,,7068.00,,,12446,88065334.00,2791,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,423.95,441.55,423.95,431.35,431.35,423.85,,431.25,,,220087,95762798.00,6981,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,682.35,684.10,671.95,678.80,678.70,675.00,,676.65,,,6232,4233107.00,661,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2236.00,2312.70,2229.00,2238.85,2238.85,2225.00,,2237.40,,,8085,18250732.00,2060,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3123.35,3298.55,3123.35,3284.90,3273.30,3112.60,,3272.65,,,1621,5304510.00,202,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5639.00,5748.55,5424.15,5449.15,5490.35,5595.85,,5444.55,,,2266,12612516.00,788,F1,1,,,,,
2024-07-09,2024-07-09,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1535.00,1541.70,1513.10,1514.85,1514.85,1533.90,,1515.30,,,28157,42923741.00,3986,F1,1,,,,,
