TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-23,2024-02-23,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5429.00,5523.05,5321.50,5389.60,5389.60,5431.50,,5391.95,,,78176,422777810.00,7819,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,455.35,455.35,442.10,443.40,443.40,447.55,,443.85,,,9638,4294803.00,687,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,844.95,859.15,835.10,854.60,854.60,835.85,,855.05,,,47235,40111018.00,3359,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,60.95,61.95,58.20,58.78,58.78,60.10,,58.78,,,85161,5082176.00,482,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,88.30,90.00,86.05,88.75,88.75,87.55,,88.75,,,135588,11931874.00,688,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,9.19,9.35,8.77,8.95,8.95,9.06,,8.95,,,71186,638946.00,269,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,18.30,18.89,17.80,17.87,18.00,18.65,,17.87,,,10681,193298.00,58,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,179.00,183.15,178.30,180.00,180.00,178.60,,180.00,,,78455,14195388.00,1281,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,139.00,140.90,135.00,135.30,135.30,136.05,,135.65,,,3371,457422.00,26,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6321.20,6348.95,6285.00,6300.30,6285.00,6322.15,,6292.35,,,501,3163146.00,168,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,20.99,21.80,20.03,20.77,20.71,20.88,,20.77,,,32091,685314.00,190,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1019.30,1022.15,1002.00,1005.25,1006.60,1017.00,,1004.05,,,2277,2308892.00,402,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,37.50,38.50,37.06,37.27,37.40,37.44,,37.30,,,1385977,52407504.00,3487,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6037.95,6044.90,5808.75,5882.40,5882.40,5965.35,,5880.95,,,10301,60963868.00,2147,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6691.05,6718.20,6637.00,6698.30,6698.30,6673.95,,6697.85,,,33598,224452058.00,6124,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,385.00,385.10,378.00,379.95,379.95,381.30,,379.70,,,45212,17270540.00,1445,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,667.00,674.55,664.00,668.85,668.85,662.15,,669.10,,,86855,58070588.00,2926,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,1439.75,1447.50,1421.25,1433.55,1430.00,1422.95,,1432.85,,,2039,2921293.00,356,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,2741.95,2790.00,2739.50,2771.30,2785.95,2709.20,,2776.85,,,351,968641.00,83,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3314.60,3320.95,3248.80,3255.45,3248.80,3277.85,,3261.80,,,494,1622960.00,137,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1422.05,1432.80,1420.20,1427.90,1427.90,1418.45,,1426.80,,,41257,58892744.00,2307,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3059.95,3100.00,3011.65,3037.40,3026.00,3021.45,,3033.10,,,26567,81461912.00,1026,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,196.45,206.95,195.85,205.50,205.50,194.95,,205.30,,,6151328,1244268867.00,52239,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,99.25,100.15,98.65,98.95,98.95,98.85,,99.00,,,57901,5756192.00,972,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,17.00,17.35,15.99,16.02,16.44,16.83,,16.02,,,118902,1951416.00,342,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,18.50,19.25,18.26,18.67,18.64,18.84,,18.90,,,5417,101462.00,26,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,297.75,327.00,297.40,318.50,318.50,294.85,,318.45,,,102741,32806869.00,3704,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1285.75,1299.00,1279.10,1293.20,1296.50,1270.10,,1293.75,,,8247,10670639.00,580,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14639.95,14884.95,14639.95,14746.95,14800.00,14639.95,,14746.95,,,75,1105972.00,27,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,374.90,374.90,337.10,350.00,350.00,355.00,,350.00,,,678,237926.00,25,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,102.15,107.00,101.50,103.25,103.25,102.15,,103.35,,,45036,4696870.00,606,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,364.35,365.95,358.95,362.00,363.60,363.60,,361.80,,,1955,710147.00,199,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500083,INE281A01026,CENTEXT,T,,,,,CENTURY EXTRUSIONS LTD.,23.93,24.49,23.21,24.05,24.05,23.46,,24.00,,,16542,396880.00,108,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,130.35,130.90,128.75,129.35,129.35,130.20,,129.35,,,198377,25712835.00,2456,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,373.15,373.50,366.50,367.40,367.40,370.70,,367.60,,,21153,7817640.00,633,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,334.55,334.95,329.10,329.60,329.60,332.25,,330.00,,,51237,16973433.00,1307,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1445.85,1482.05,1445.85,1466.20,1466.20,1453.75,,1466.40,,,55979,82341753.00,3325,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,475.00,482.30,461.70,464.15,464.80,482.60,,463.80,,,3607,1694125.00,152,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4997.00,4997.00,4894.45,4906.10,4911.35,4987.90,,4905.30,,,2668,13120909.00,789,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,425.80,434.50,425.00,433.45,433.45,425.15,,433.70,,,93939,40404999.00,3193,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,541.85,544.45,534.35,535.65,535.65,541.85,,535.30,,,39745,21397498.00,2247,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,409.65,409.80,404.00,406.60,406.00,403.15,,407.70,,,4067,1653964.00,321,F1,1,,,,,
2024-02-23,2024-02-23,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,290.55,297.30,285.00,286.65,286.65,289.90,,287.05,,,19070,5530847.00,912,F1,1,,,,,
