TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-04-04,2024-04-04,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6619.95,6620.00,6489.05,6500.20,6497.90,6505.40,,6501.80,,,9142,59992182.00,1685,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,441.95,446.20,435.30,439.10,439.50,433.45,,439.10,,,70694,31100878.00,2082,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,809.95,814.00,806.00,808.30,808.30,803.85,,808.25,,,33035,26698232.00,1592,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,54.80,55.60,51.90,52.70,52.80,54.03,,52.70,,,124982,6656335.00,512,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,89.75,91.95,88.80,89.59,89.59,88.38,,89.59,,,190478,17159635.00,723,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.96,10.96,10.96,10.96,10.96,10.44,,11.00,,,2257,24736.00,6,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.87,7.87,7.60,7.73,7.73,7.69,,7.73,,,42317,326956.00,278,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,13.31,13.31,12.69,13.07,13.31,12.68,,13.07,,,30070,397400.00,122,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,175.40,177.40,170.50,171.45,171.45,175.40,,171.50,,,139142,24100136.00,2408,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,145.45,145.45,145.40,145.40,145.40,142.60,,145.40,,,2907,422822.00,14,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6049.95,6049.95,5969.20,5994.95,5986.25,5977.25,,5996.50,,,920,5517430.00,326,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,18.45,19.07,18.45,19.07,19.07,18.17,,19.07,,,18704,354932.00,74,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,972.50,982.15,966.65,976.95,980.90,961.75,,978.40,,,3928,3832374.00,426,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,33.89,34.15,32.50,33.40,33.40,33.47,,33.35,,,1627202,54015459.00,3783,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7750.00,7898.00,7700.00,7810.65,7816.05,7701.50,,7811.95,,,9555,74638695.00,2567,F1,1,,,,,
2024-04-04,2024-04-04,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7325.05,7345.00,7257.75,7282.20,7287.00,7308.20,,7283.40,,,28862,210989618.00,2867,F1,1,,,,,
