TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-18,2024-07-18,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8185.05,8246.05,7720.00,7895.65,7895.65,8234.10,,7893.20,,,25686,202436752.00,6191,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,905.00,905.00,880.00,884.80,884.80,897.00,,885.60,,,12639,11251704.00,1303,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1572.95,1658.20,1560.00,1565.95,1565.95,1570.45,,1566.25,,,152102,242631708.00,11332,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,71.80,71.90,66.25,68.10,68.10,70.87,,68.10,,,385057,26270888.00,1779,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,112.70,113.90,109.95,110.60,110.60,112.70,,110.60,,,197301,22029517.00,1469,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.04,11.44,10.89,10.96,10.95,11.04,,10.99,,,38580,424833.00,88,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.93,8.22,7.66,7.93,8.02,7.93,,7.93,,,19798,156414.00,224,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.81,10.07,9.47,9.90,9.90,9.96,,9.90,,,92015,880049.00,161,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,221.00,223.55,214.00,214.45,215.00,221.75,,214.50,,,219641,47643134.00,3022,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,177.55,177.55,177.55,177.55,177.55,169.10,,178.84,,,437,77589.00,9,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7034.10,7148.80,7013.05,7121.15,7121.15,7020.45,,7123.80,,,4225,29976582.00,1316,F1,1,,,,,
2024-07-18,2024-07-18,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,32.10,32.25,32.10,32.10,32.10,32.75,,32.10,,,45055,1447102.00,80,F1,1,,,,,
