TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-04-12,2024-04-12,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6664.90,6770.20,6642.00,6749.40,6754.95,6637.45,,6752.80,,,17579,118478064.00,2154,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,464.05,485.00,455.80,480.70,480.70,463.55,,480.30,,,213461,100198597.00,6026,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,879.35,897.65,867.15,890.75,890.75,877.95,,891.35,,,41922,37086049.00,2050,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,50.25,51.69,49.20,49.56,49.56,50.56,,49.56,,,93911,4723205.00,512,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,93.77,94.90,91.30,92.79,92.79,93.77,,92.79,,,98590,9199867.00,510,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.92,7.92,7.59,7.79,7.80,7.78,,7.79,,,57624,448922.00,237,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,12.99,12.99,12.15,12.18,12.50,12.78,,12.18,,,22714,278472.00,79,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,169.00,170.15,165.70,166.15,166.45,170.15,,166.05,,,88925,14926436.00,1648,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,149.00,153.80,148.20,153.80,153.80,151.20,,152.10,,,921,137349.00,6,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6191.00,6244.95,6141.05,6155.40,6152.00,6196.85,,6154.65,,,2315,14350720.00,809,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,20.00,20.00,18.92,18.94,19.23,19.91,,18.94,,,36596,703718.00,190,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,994.05,994.15,958.15,964.45,964.45,997.90,,963.50,,,10793,10526129.00,1156,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,33.29,33.74,32.40,32.54,32.54,33.48,,32.55,,,1948530,64031476.00,6034,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8981.45,9020.30,8699.00,8743.30,8743.30,8858.65,,8745.40,,,6722,59524145.00,1810,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7230.00,7263.35,7154.60,7226.00,7208.00,7229.10,,7229.45,,,48587,350682498.00,9292,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,387.60,389.85,377.00,377.80,377.00,388.90,,377.80,,,105379,40421252.00,3507,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,639.95,639.95,604.10,607.75,607.75,619.10,,608.70,,,21289,13147816.00,1715,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,1854.45,1854.45,1785.05,1798.40,1790.05,1840.15,,1797.70,,,12276,22295479.00,1113,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,2596.35,2618.15,2555.70,2600.15,2599.70,2618.00,,2581.75,,,52,134552.00,31,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3853.95,3853.95,3701.70,3711.90,3728.40,3778.60,,3706.75,,,2384,8977932.00,666,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1388.85,1404.50,1378.30,1387.25,1388.60,1379.45,,1387.50,,,56424,78488121.00,3357,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3460.05,3510.75,3399.00,3418.85,3418.85,3465.15,,3419.35,,,16012,55401416.00,2496,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,230.80,235.20,230.65,233.45,233.45,228.80,,233.50,,,3438683,802441140.00,29479,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,104.94,105.40,103.06,103.62,103.95,104.94,,103.50,,,94957,9881113.00,2507,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,16.25,16.25,16.25,16.25,16.25,16.58,,16.25,,,12542,203807.00,22,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,16.10,16.10,15.06,15.55,15.20,15.80,,15.50,,,3299,50115.00,24,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,263.25,266.35,260.05,261.60,263.20,266.15,,262.20,,,6159,1619364.00,375,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1428.55,1436.20,1374.95,1383.55,1383.55,1420.40,,1383.75,,,24036,33747501.00,2124,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13702.75,13999.00,13702.75,13850.00,13850.00,13964.00,,13850.00,,,27,373518.00,13,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,349.00,354.00,335.60,349.95,349.95,349.00,,349.95,,,256,89070.00,11,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,99.18,100.50,97.95,98.46,99.10,99.77,,98.40,,,22253,2206643.00,267,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,331.00,338.05,330.80,332.65,334.05,331.50,,332.35,,,462,153655.00,74,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500083,INE281A01026,CENTEXT,T,,,,,CENTURY EXTRUSIONS LTD.,20.84,20.84,20.84,20.84,20.84,21.26,,20.85,,,6455,134522.00,38,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,141.75,144.05,140.05,141.05,141.50,142.30,,141.10,,,312181,44358562.00,5017,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,380.55,381.00,371.65,373.20,374.65,381.10,,373.35,,,118590,44511640.00,3849,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,383.95,402.90,380.15,397.70,397.70,384.00,,398.15,,,1348193,529675522.00,22737,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1429.20,1429.20,1389.00,1396.40,1396.40,1422.50,,1396.80,,,48558,68313357.00,3736,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,424.00,426.65,424.00,424.00,424.00,421.60,,423.15,,,113,47924.00,35,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4821.65,4946.80,4800.00,4857.80,4857.80,4823.80,,4843.20,,,1661,8126869.00,445,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,504.55,506.90,486.25,493.25,493.25,504.45,,494.10,,,228402,113650571.00,7638,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,506.45,507.50,499.00,500.90,500.90,506.40,,500.60,,,212232,106830798.00,9026,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,380.95,382.95,371.20,374.70,375.60,380.55,,374.10,,,3580,1339822.00,354,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,300.55,323.85,300.00,310.30,310.50,302.40,,309.40,,,114447,36013736.00,4488,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,258.90,269.10,258.00,262.45,262.45,262.50,,262.50,,,1785559,470475933.00,18085,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,487.50,487.50,477.00,478.40,478.40,487.55,,478.25,,,331368,159893841.00,5955,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,46.50,46.82,44.90,45.16,45.16,46.35,,45.15,,,1755733,80511744.00,6251,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500108,INE153A01019,MTNL,B,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,37.32,38.09,36.45,36.73,36.73,37.97,,36.65,,,372754,13874991.00,1986,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,223.15,230.75,221.00,221.90,221.90,223.25,,221.90,,,202986,45738751.00,3103,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,924.15,930.35,885.85,895.55,897.70,904.90,,895.80,,,41595,37929030.00,2277,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,778.95,779.50,764.65,766.75,766.75,779.00,,766.35,,,911540,703265477.00,19965,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,153.00,156.60,151.50,155.40,155.40,153.00,,155.35,,,2782560,430051914.00,16563,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,3714.95,3714.95,3610.00,3619.70,3619.70,3708.65,,3619.30,,,95454,346973418.00,10257,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,88.72,89.55,86.60,86.85,86.85,89.31,,86.80,,,387856,34069017.00,2722,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500117,INE500A01029,DCW,B,,,,,DCW LTD.,57.97,58.54,57.01,57.22,57.22,58.01,,57.15,,,177379,10229747.00,980,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,A,,,,,DHAMPUR SUGAR MILLS LTD.,238.25,238.25,230.60,231.20,231.20,236.45,,231.20,,,12117,2829011.00,579,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,567.00,584.50,558.00,566.55,566.55,566.40,,571.00,,,1346,772627.00,200,F1,1,,,,,
2024-04-12,2024-04-12,CM,BSE,STK,500123,INE280B01018,ELANTAS,B,,,,,ELANTAS BECK INDIA LTD.,8800.00,8887.45,8750.00,8797.65,8752.70,8761.10,,8797.65,,,323,2844348.00,69,F1,1,,,,,
