TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-29,2024-02-29,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5419.40,5482.50,5352.35,5449.85,5449.85,5419.35,,5445.00,,,13732,74476558.00,1917,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,438.50,445.25,431.00,439.15,439.15,443.50,,439.85,,,44274,19382340.00,2010,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,834.00,842.00,816.05,838.25,838.25,834.30,,838.95,,,49221,40763537.00,4124,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,54.10,54.84,51.50,54.07,54.07,54.15,,54.07,,,114745,6131103.00,517,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,87.55,90.50,85.70,87.90,88.05,87.75,,87.90,,,178766,15662904.00,2650,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.98,8.38,7.85,8.22,8.22,7.83,,8.22,,,59048,476532.00,423,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,XT,,,,,ARUNA HOTELS LTD.,17.31,17.78,16.30,17.30,17.30,16.97,,17.30,,,8356,141408.00,58,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,174.75,174.75,169.00,172.95,172.95,175.00,,173.25,,,97115,16671478.00,1893,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,133.00,134.70,128.25,132.90,132.90,135.00,,130.30,,,2627,343068.00,32,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6035.05,6265.35,6005.55,6220.30,6220.30,6079.05,,6217.80,,,1465,9004657.00,569,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,20.48,20.49,18.64,19.76,19.76,19.60,,19.76,,,24233,479719.00,153,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1006.45,1008.00,993.15,996.35,994.55,1005.45,,995.80,,,2767,2772549.00,461,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,34.01,34.75,33.01,34.42,34.42,34.05,,34.40,,,3072956,104481063.00,6885,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6493.85,6810.00,6350.00,6766.60,6766.60,6421.60,,6750.85,,,21863,144615031.00,4425,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6495.00,6537.00,6368.00,6495.90,6495.90,6499.95,,6495.35,,,83113,539210892.00,13892,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,372.85,374.75,369.05,372.60,373.05,371.65,,372.95,,,85990,31972409.00,2843,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,642.20,685.35,642.20,663.35,670.10,660.10,,663.55,,,50067,33098023.00,2031,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,1447.65,1447.65,1403.65,1412.80,1412.80,1448.55,,1411.10,,,7201,10220866.00,878,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,2618.55,2647.95,2585.90,2635.20,2647.95,2605.60,,2627.00,,,50,130981.00,32,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3235.05,3310.60,3235.05,3292.90,3305.35,3300.35,,3299.35,,,1000,3282221.00,310,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1406.65,1414.70,1381.00,1409.05,1408.00,1406.65,,1409.50,,,26050,36396037.00,2821,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3244.95,3244.95,3078.25,3122.00,3122.00,3225.05,,3120.15,,,11444,36445756.00,1628,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,205.60,205.70,199.80,205.10,205.10,205.70,,205.10,,,1229414,249238061.00,15134,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,96.85,96.85,94.25,95.35,96.00,96.60,,95.40,,,81960,7811581.00,1252,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,17.48,17.50,16.12,16.26,16.12,16.95,,16.26,,,71399,1174902.00,231,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,18.00,18.00,17.10,17.25,17.25,18.00,,17.25,,,19959,343442.00,56,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,291.05,291.80,281.60,286.80,287.55,290.00,,287.30,,,121577,34743053.00,5648,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1294.40,1310.70,1263.15,1271.00,1271.00,1294.40,,1270.25,,,12504,15997151.00,1620,F1,1,,,,,
2024-02-29,2024-02-29,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14500.00,14794.70,14400.00,14565.50,14451.05,14552.50,,14565.50,,,51,738049.00,18,F1,1,,,,,
